,loopless
NTPPD6,0.0
P5CR2,0.0
NTPPD3,0.0
NTPPD4,0.0
NTPPD2,0.0
GLUDC,0.0
ACMANAPP,0.0
IPPS,0.09246735385155617
NTPPD9,0.0
ASP4DC,0.0
DAGK,0.002479967344677752
PPPNt2r,0.0
IMLTAP,0.0
UAPGR,0.01563004628998583
FPGLUS1,0.0019459407631032296
DMPPS,0.0011519344115719556
FPGLUS2,0.0
GTPDPK,0.0
IGPDH,0.039502336990224186
PRAZCFT,0.06426762433516572
BIPHED2,0.0
PRASUCS,0.024765287344941538
BIPHED1,0.0
PSUDS,0.0
CITL,0.0
BZOTD1p,0.0
MSDHA,0.258140634509976
CYNTt2,0.0
ACOADG,0.0
4CBMCLC,0.00217257643430803
FLALDTHR,0.0
PGAMT,-0.10424589623491798
SULabc,0.0
CSNt2,0.0
PPBNGS,0.00023132468509179027
SERD_L,0.0
Protein,0.1771405246198394
MACR4,0.0
CS,1.2994744125769981
PROtr,0.0
MACR1,0.0
UROCH,0.0
RBFK,0.0030009688876772786
MACR3,0.0
PRAMPC,0.039502336990224186
MACR2,0.0
ARGabc,0.0
ACDH3,0.0
HMB4DPR,0.0077743850246389514
ACDH4,0.0
ACDH5,0.0
AMPN,0.0
ACDH6,0.0
ACDH7,0.0
4ETHPMH,0.0
SADT,0.05293636177646703
ACDH8,0.0
SADT2,0.0
DNTPPA,0.0
HPPH,0.0
TYRTRS,0.0
CATL,0.0
FTHFD,0.0
ADSL1r,0.024765287344941538
ADSUCL1,0.03908657775891256
PMANM,0.0
AGDC,0.0
CITt,0.0
HBDH,0.0
ENO,-0.9169719634567124
ALAAPT,0.0
AACOAS,0.0
ALDD2x,0.0
AACOAR,0.0
BZOTCOA,0.0
CYSS,0.024771018361912565
MALS,0.0
CYSST4,0.0
PRMIIZCI,0.039502336990224186
TAGL1_Nlimit,0.0
ACDH2,0.0
ACDH1,0.0
PPCOAT,0.0007200449724870672
IPPMD,0.0
GTPCII,0.0030009688876772786
U23GAAT,0.002479967344677752
DLDHD,0.0
NNDPR,0.0024695473138179737
PHETA2,-0.07617042558653093
PHETA1,0.0
GLUDy,0.0
GDH1,-2.0545991516562068
HISTP,0.039502336990224186
CHLabc,0.0
BHMT,0.0
FORt,0.0
KNt,0.0
HISTRS,0.0
DGK1,0.0
PPLCc,0.0
ACOTA,-0.08077607922664677
PPLCg,0.0
ALHD10,0.0
LYSt,0.0
TYRtr,0.0
PPLCe,0.0
CDS,0.020481091656854432
ALHD13,0.0
ALHD14,0.0
GTHPe,0.0
PHACA,0.0
ALHD11,0.0
ALHD12,0.0
VALtr,0.0
ALHD15,0.0
ALHD16,0.0
PSCIT,0.12212536668680427
AC4HB,0.0
DXPS,0.015701944502919764
PGLCED,0.285966675669653
OHPHM,0.001094103240299008
PIt2r,7.2928467435139375
NADTRHD,0.0
CNITRT,0.0
HMR_0629,0.0
DALAT,0.01563004628998583
IPPMIa,-0.09246735385155617
IPMALD2,-0.09246735385155617
PPLDe,0.0
AMALT3,0.0
AMALT4,0.0
AMALT1,0.0
AOXSr,0.0
AMALT2,0.0
4HPHEACt,0.0
CYTTS5,0.0
ALCD2x,0.0
CYTTS4,0.028165343414554466
ACFM1,0.0
SLCYSS,0.0
CYTTS1,0.0
ACFM3,0.0
ACFM2,0.0
CYTTS3,0.0
CYTTS2,0.0
PIabc,0.0
MCITD,0.0
GLUabc,0.0
ACLDc,0.0
METTRSS,0.0
ALLTNt2r,0.0
G5TDPDP,0.0
ANt,0.0
HSTPT,0.039502336990224186
U3AGDA,0.002479967344677752
3OXCOAT,0.00217257643430803
OBUTt,0.0
ARBt2r,0.0
GMHEPK,0.0037199510170166277
HPYRRy,0.0
ACLDn,0.0
GMAND,0.0
ASNtr,0.0
3HCINNMH,0.0
ACNAMt2,0.0
CINNDO,0.0
FLALDO,0.0
PPNDH,0.07617042558653093
PPND,0.042591876140211385
ALCD19,0.0
CARHM2,0.0
CARHM1,0.0
GLYCTO1,0.0019459407631032296
SUCCt2_2,0.0
ALCDgl,0.004848440359002836
SUCCt_3,0.0
RMNt,0.0
MOBDabc,0.0
FAMC141,0.0
PPCSYN2,0.0
HOGAD,0.0
TAGL1,0.0
TAGL2,0.0
GLYC3Pt6,0.0
PROTCC2,0.0
PROabc,0.0
PROTCC1,0.00217257643430803
P5CD1p,0.0
PRAIS,0.028031967019548576
GLYBt2r,0.0
ADOCBIK,0.0
FUMt2_2,0.0
FUMt2_3,0.0
FAMC140,0.0
MCLACTt,0.0
2HCHCCOA,0.0
FRUpts,0.0
SBTpts,0.0
ACCOAA3,0.0
ACCOAA2,0.0
C23DDTp,0.0
ACCOAA1,0.0
2HOHPHODB,0.0
PRAI,0.0014171241969587153
GLUK,0.0
OGDH3,0.0
OGDH2,0.0
MME,0.0
OGDH1,0.0
CCPPAMD,0.0
GNK,0.0
PPSERS,0.014433435996101664
EDD,0.0
HXPRT,0.0
BNTP,0.0
MMM,0.0
INSt2,0.0
EDA,0.0
PPCSYN1,0.0
OMPDC,0.04034062847291042
G5SADs,0.17660910304597988
SERTRS,0.0
MMCS,0.0
FAMC151,0.0
OXGDC2,0.0
FAMC150,0.0
QDPQ2,0.0
QDPQ1,0.0
DADA,0.0
FAMC120,0.0
GLYAMT,-0.13505063346630905
LALDO2x,0.0
ALHD6,0.0
ALHD7,0.0
ALDD4,0.0
ALHD5,0.0
GLYBabc,0.0
ALHD8,0.0
LCARR,0.0
ALHD9,0.0
ALAALAL,0.01563004628998583
PHEtr,0.0
PRPPS,0.11176160399345947
GL3PD,0.0
CRTNh,0.0
GLXt,0.0
LCTSt,0.0
TOCHECK,0.0
QULNS,0.0024695473138179737
DDGLK,0.0
G1PACT,0.10424589623491798
ME1,0.1589934373834183
ME2,2.2077210477045606
C23DDT1,0.0
PROTRS,0.0
HMSALD1,0.0
PROTCDp,0.0
BPNT,0.05293636177646703
HMSALD2,0.0
HMSALD3,0.0
ABUTt,0.0
HEXf,0.0
MAAMPT,0.0
NMNP,0.0
3HPPPNH,0.0
CDPDGP,0.0
ABTA,0.0
DHORD_NAD,0.04034062847291042
ADEtr,0.0
RBFSa,0.006001937775354557
GTHHR,0.0
KARI,-0.21529607262140985
KARIS2,0.054205000533670854
F26BP,0.0
TRE6PS,0.0
RBFS2,0.0030009688876772786
LYSabc,0.0
FAMC180,0.0
ASPOX2,0.0024695473138179737
DMOAT2,0.001239983672338876
OMCDC,0.09246735385155617
FAMC181,0.0
ASPO1,0.0
LEUD1,0.0
LEUD2,-0.09246735385155617
GLYD,0.0
MALt2_2,0.0
MALt2_3,0.0
METDabc,0.0
ADNtr,0.0
FAMC190,0.0
TRPtr,0.0
ADSS,0.03908657775891256
DHRT_2mbcoa,0.0
DHRT_ibcoa,0.0
DHRT_ivcoa,0.0
ALHD1,0.0
ALHD2,-0.004848440359002836
ALDD19xr,0.0
LACDH,0.0
MALEAI,0.0
MCOATA,0.2840744605856629
ISOVC,0.0
GK1,0.025181046576253162
PSDC_BS,0.014433435996101664
GLUS,0.0
PLIPASA1S,0.0
HPYRRx,0.0
FAMC161,0.0
PRATPP,0.039502336990224186
PSP_L,0.285966675669653
CYNL,0.0
FAMC160,0.0
Kabc,0.0
GLUR,-0.01563004628998583
ACCOAC,0.28479450555814995
PSERT,0.285966675669653
PHENOLt,0.0
12PPDt,0.0
PYRtr,0.0
HPCOR,0.0007200449724870672
3PGt,0.0
4OXCTT,0.0
DADH,0.0
CATCHDG5,0.0
CATCHDG6,0.0
GLUt4,0.0
1MNAPTH,0.0
CATCHDG7,0.0
HCINNMt2r,0.0
CATCHDG1,0.0
CATCHDG2,0.0
CATCHDG3,0.0
CATCHDG4,0.0
6PYRTP,0.0
FAMC170,0.0
FAMC171,0.0
HPYRI,0.0
BP23Dt,0.0
ASPabc,0.0
TAURabc,0.0
NHFRBO,0.0
FEabc,0.0
GHMT3,0.14073840731123488
PLIPASA1E,0.0
DCMPDA,0.0
PLIPASA1C,0.0
2HPAC,0.0
UPP3S,5.783117127294757e-05
ASNTRS,0.0
HCO3E,0.4059112132577071
PRUK,0.0
RBPC,0.0
4HBADH,0.003266679674607038
THZPSN,0.003266679674607038
MTHF3ES_c,0.03144765313545149
HYDS,0.00011566234254589514
EX_h2_e,0.0
H2td,0.0
