reaction_id,condition,flux_mmol_gDCW_h_FBA
MECDPS,succinate,0.009070940273161
GLNS,succinate,0.540734828855279
GLNST2,succinate,0.015883278363091
THMPT,succinate,-0.003319605177886
CTBTCRNCT,succinate,0
2NAPTCT,succinate,0
SUCCS,succinate,0
P5CD,succinate,0
LDH_L,succinate,0
ASNN,succinate,0
L__LACD4,succinate,0
NACt,succinate,0
CMBLD1,succinate,0
CMBLD2,succinate,0
GLYCK,succinate,0
NODOx,succinate,0
CMBLD6,succinate,0
ORPT,succinate,-0.040994212012526
NODOX2,succinate,0
GLYCEK1,succinate,0
HSK,succinate,0.248925385719421
CMBLD5,succinate,0
CMBLD4,succinate,0
CMBLD3,succinate,0
SELNPS,succinate,0
CMBLD7,succinate,0
2MNAPTH,succinate,0
CITNCL,succinate,0
ACTF2,succinate,0
ACTF3,succinate,0
CATCHD6,succinate,0
ACTF4,succinate,0
ACTF5,succinate,0
ENCOAH3,succinate,0
FDH2,succinate,0
ENCOAH4,succinate,0
ENCOAH1,succinate,0
ENCOAH2,succinate,0.000731710867631
ENCOAH7,succinate,0
GLTN1,succinate,0
GLTN2,succinate,0
ENCOAH5,succinate,0
ENCOAH6,succinate,0
GLTN3,succinate,0
AGMHE,succinate,0.003780220250416
G3POAT,succinate,0.018292771690772
GCLDH,succinate,0
26DICH,succinate,0
PPPGO,succinate,0
FABC161,succinate,0.00640247009177
FABC160,succinate,0.009292728018912
GAPD,succinate,-0.641228595779616
THRabc,succinate,0
HISAL,succinate,0
METS,succinate,0.031957156066539
NITRDT1,succinate,0
UMPK,succinate,0.058137563792422
NITRDT2,succinate,0
BTCOADm,succinate,0
TPI,succinate,-0.260835461999744
PHBZMN,succinate,0.00220777569247
ALTRH,succinate,0
DINSt2,succinate,0
ACOADH5,succinate,0
DADNt2,succinate,0
BTCOAD2,succinate,0
FTOLAM,succinate,0
R3HBNt,succinate,0
PROAKGOX1,succinate,0
ACONT2,succinate,1.32052800342022
FABC171,succinate,0.000256098803671
FABC170,succinate,0.000219513260289
URAt2,succinate,0
AGPAT,succinate,0.018292771690772
MALPYRI,succinate,0
ACONT1,succinate,1.32052800342022
ADCS,succinate,0.001977468156205
GSDH,succinate,0
ACOADH1,succinate,0
MAN6PI,succinate,0
DALAt2r,succinate,0.015883278363091
SUCFUMt,succinate,0
ACOADH3,succinate,0
ACOADH4,succinate,0
ICL,succinate,0.007876517740747
APATr,succinate,0
UNK2,succinate,0
MOAT,succinate,0.001260073416805
DURIPP,succinate,0
LAAO6,succinate,0
PLIPASA1C_Nlimit,succinate,0
4HBTD,succinate,0
LAAO4,succinate,0
LAAO5,succinate,0
FABC190,succinate,0
LAAO2,succinate,0
ESTLP,succinate,0
GLTPD,succinate,0
TDP,succinate,0
LAAO3,succinate,0
TMDS,succinate,0.004628387315005
EDTXS1,succinate,0.001260073416805
2H3CBZP,succinate,0
KAS16,succinate,0.005040293667221
EDTXS2,succinate,0.001260073416805
THMDtr,succinate,0
ASPTRS,succinate,0
FABC181,succinate,0.004097580858733
RZ5PP,succinate,0
FABC180,succinate,0.00047561206396
UDPG4E,succinate,0
ICITt,succinate,0
BZALDD4,succinate,0
BZALDD5,succinate,0
THRt,succinate,0
BZALDD6,succinate,0.003319605177886
PDX5PSa,succinate,0
MAN6Pt6_2,succinate,0
BZALDD1,succinate,0
A5PISO,succinate,0.006300367084026
BZALDD2,succinate,0
CATECHt,succinate,0
BZALDD3,succinate,0
GENt,succinate,0
ALKP,succinate,0.001977468156205
APRAUR,succinate,0.003049589445713
UMBM1,succinate,0
UMBM2,succinate,0
FOMETRi,succinate,0
ATPPRT,succinate,0.040142338849652
DADK,succinate,0
RIBabc,succinate,0
URAtr,succinate,0
THRS,succinate,0.248925385719421
GARFT,succinate,-0.065308863973362
DNA,succinate,0.008206360487597
UREA,succinate,0
GUAPRT,succinate,0
HMBS,succinate,5.87681299434364E-05
USHD,succinate,0.001260073416805
ADIPt,succinate,0
PGLYCP,succinate,0
BENZOTt,succinate,0
DHPS,succinate,0.001977468156205
PNTOt4,succinate,0
DHPS2,succinate,0
UDPGD,succinate,0
HYD1,succinate,0
GUAt,succinate,0
KNTt,succinate,0
THMDt2,succinate,0
GUAt2,succinate,0
PACt,succinate,0
FORA,succinate,0
Maintenance,succinate,0
CRNt7,succinate,0
HEXTT,succinate,0
OTO4BZ,succinate,0
URIDK2r,succinate,-0.004628387315005
OBTFL,succinate,0
FBMO15p,succinate,0
ALR2,succinate,0
ETHAAL,succinate,0
PGRPP,succinate,-2.45069589621671E-13
LEUTA,succinate,0
ADIPL,succinate,0
CO2t,succinate,-8.12622329919685
CRNBTCT,succinate,0
SO4t,succinate,0.053794016602729
UDCPDP,succinate,0.015883278363091
3HBZOR,succinate,0
ARGSS,succinate,0.082084782580454
ACKr,succinate,0
GSPMDS,succinate,0
ENCOAR,succinate,0
TSULabc,succinate,0
ACOATA,succinate,0.043414273014744
NITORT,succinate,0
PHCHGS,succinate,0
LPADSS,succinate,0.001260073416805
CBIAT,succinate,0
CBIAT1,succinate,0
3HBCD,succinate,0
ORNabc,succinate,0
BACCL,succinate,0
NT5C,succinate,0
LEUtr,succinate,0
KNAKGT,succinate,0
2PGt,succinate,0
PACCOAL,succinate,0
NTD13,succinate,0
CYTK1,succinate,0.034815616729283
CYTK2,succinate,0
LLACtr,succinate,0
UAMAS,succinate,0.015883278363091
FRUabc,succinate,0
TRE6PP,succinate,0
NTPPD7,succinate,0
NTPPD8,succinate,0
P5CR1,succinate,0.179470456650685
NTPPD5,succinate,0
NTPPD6,succinate,0
P5CR2,succinate,0
NTPPD3,succinate,0
NTPPD4,succinate,0
NTPPD2,succinate,0
GLUDC,succinate,0
ACMANAPP,succinate,0
IPPS,succinate,0.093965474796046
NTPPD9,succinate,0
ASP4DC,succinate,0.278206209381779
DAGK,succinate,0.00252014683361
PPPNt2r,succinate,0
IMLTAP,succinate,0
UAPGR,succinate,0.015883278363091
FPGLUS1,succinate,0.001977468156205
DMPPS,succinate,0.00117059761536
FPGLUS2,succinate,0
GTPDPK,succinate,0
IGPDH,succinate,0.040142338849652
PRAZCFT,succinate,0.065308863973362
BIPHED2,succinate,0
PRASUCS,succinate,0.02516652512371
BIPHED1,succinate,0
PSUDS,succinate,0
CITL,succinate,0
BZOTD1p,succinate,0
MSDHA,succinate,0
CYNTt2,succinate,0
ACOADG,succinate,0
4CBMCLC,succinate,0.00220777569247
FLALDTHR,succinate,0
PGAMT,succinate,-0.105934848649165
SULabc,succinate,0
CSNt2,succinate,0
PPBNGS,succinate,0.000235072519774
SERD_L,succinate,0
Protein,succinate,0.18001048811503
MACR4,succinate,0
CS,succinate,1.32052800342022
PROtr,succinate,0
MACR1,succinate,0
UROCH,succinate,0
RBFK,succinate,0.003049589445713
MACR3,succinate,0
PRAMPC,succinate,0.040142338849652
MACR2,succinate,0
ARGabc,succinate,0
DHFR2p,succinate,0
ACDH3,succinate,0
HMB4DPR,succinate,0.007900342657801
ACDH4,succinate,0
ACDH5,succinate,0
AMPN,succinate,0
ACDH6,succinate,0
ACDH7,succinate,0
4ETHPMH,succinate,0
SADT,succinate,0.053794016602729
ACDH8,succinate,0
SADT2,succinate,0
DNTPPA,succinate,0
HPPH,succinate,0
TYRTRS,succinate,0
CATL,succinate,0
FTHFD,succinate,0
ADSL1r,succinate,0.02516652512371
ADSUCL1,succinate,0.039719843645198
PMANM,succinate,0
AGDC,succinate,0
CITt,succinate,0
HBDH,succinate,0
ENO,succinate,-0.931828394907464
DHFR3p,succinate,0
ALAAPT,succinate,0
AACOAS,succinate,0
ALDD2x,succinate,0
AACOAR,succinate,0
BZOTCOA,succinate,0
CYSS,succinate,0.025172348992439
MALS,succinate,0
CYSST4,succinate,0
PRMIIZCI,succinate,0.040142338849652
TAGL1_Nlimit,succinate,0
ACDH2,succinate,0
ACDH1,succinate,0
PPCOAT,succinate,0.000731710867631
IPPMD,succinate,0
GTPCII,succinate,0.003049589445713
U23GAAT,succinate,0.00252014683361
DLDHD,succinate,0
NNDPR,succinate,0.002509557981369
PHETA2,succinate,-0.077404509889463
PHETA1,succinate,0
GLUDy,succinate,0
GDH1,succinate,-2.08788698669655
HISTP,succinate,0.040142338849652
CHLabc,succinate,0
BHMT,succinate,0
FORt,succinate,0
KNt,succinate,0
HISTRS,succinate,0
DGK1,succinate,0
PPLCc,succinate,0
ACOTA,succinate,-0.082084782580454
PPLCg,succinate,0
ALHD10,succinate,0
LYSt,succinate,0
TYRtr,succinate,0
PPLCe,succinate,0
CDS,succinate,0.020812918524382
ALHD13,succinate,0
ALHD14,succinate,0
GTHPe,succinate,0
PHACA,succinate,0
ALHD11,succinate,0
ALHD12,succinate,0
VALtr,succinate,0
ALHD15,succinate,0
ALHD16,succinate,0
PSCIT,succinate,0.124103995490011
AC4HB,succinate,0
DXPS,succinate,0.015956341443561
PGLCED,succinate,0.290599799127848
OHPHM,succinate,0.001111829485416
PIt2r,succinate,7.41100267635213
NADTRHD,succinate,0
CNITRT,succinate,0
HMR_0629,succinate,0
DALAT,succinate,0.015883278363091
IPPMIa,succinate,-0.093965474796046
IPMALD2,succinate,-0.093965474796046
PPLDe,succinate,0
AMALT3,succinate,0
AMALT4,succinate,0
AMALT1,succinate,0
AOXSr,succinate,0
AMALT2,succinate,0
4HPHEACt,succinate,0
CYTTS5,succinate,0.02862166761029
ALCD2x,succinate,0
CYTTS4,succinate,0
ACFM1,succinate,0
SLCYSS,succinate,0
CYTTS1,succinate,0.027692495826049
ACFM3,succinate,0
ACFM2,succinate,0
CYTTS3,succinate,-0.027692495826049
CYTTS2,succinate,-0.056314163436339
PIabc,succinate,0
MCITD,succinate,0
GLUabc,succinate,0
ACLDc,succinate,0
METTRSS,succinate,0
ALLTNt2r,succinate,0
G5TDPDP,succinate,0
ANt,succinate,0
HSTPT,succinate,0.040142338849652
U3AGDA,succinate,0.00252014683361
3OXCOAT,succinate,0.00220777569247
OBUTt,succinate,0
ARBt2r,succinate,0
GMHEPK,succinate,0.003780220250416
HPYRRy,succinate,0
ACLDn,succinate,0
GMAND,succinate,0
ASNtr,succinate,0
3HCINNMH,succinate,0
ACNAMt2,succinate,0
CINNDO,succinate,0
FLALDO,succinate,0
PPNDH,succinate,0.077404509889463
PPND,succinate,0.043281933539423
ALCD19,succinate,0.004926992948476
CARHM2,succinate,0
CARHM1,succinate,0
GLYCTO1,succinate,0.001977468156205
SUCCt2_2,succinate,0
ALCDgl,succinate,0
SUCCt_3,succinate,0
RMNt,succinate,0
MOBDabc,succinate,0
FAMC141,succinate,0
PPCSYN2,succinate,0
HOGAD,succinate,0
TAGL1,succinate,0
TAGL2,succinate,0
GLYC3Pt6,succinate,0
PROTCC2,succinate,0
PROabc,succinate,0
PROTCC1,succinate,0.00220777569247
P5CD1p,succinate,0
PRAIS,succinate,0.028486130301596
GLYBt2r,succinate,0
ADOCBIK,succinate,0
FUMt2_2,succinate,0
FUMt2_3,succinate,0
FAMC140,succinate,0
MCLACTt,succinate,0
2HCHCCOA,succinate,0
FRUpts,succinate,0
SBTpts,succinate,0
ACCOAA3,succinate,0
ACCOAA2,succinate,0
C23DDTp,succinate,0
ACCOAA1,succinate,0
2HOHPHODB,succinate,0
PRAI,succinate,0.00144008390492
GLUK,succinate,0
OGDH3,succinate,0
OGDH2,succinate,0
MME,succinate,0
OGDH1,succinate,0
CCPPAMD,succinate,0
GNK,succinate,0
PPSERS,succinate,0.014667281043743
EDD,succinate,0
HXPRT,succinate,0
BNTP,succinate,0
MMM,succinate,0
INSt2,succinate,0
EDA,succinate,0
PPCSYN1,succinate,0
OMPDC,succinate,0.040994212012526
G5SADs,succinate,0.179470456650685
SERTRS,succinate,0
MMCS,succinate,0
FAMC151,succinate,0
OXGDC2,succinate,0
FAMC150,succinate,0
QDPQ2,succinate,0
QDPQ1,succinate,0
DADA,succinate,0
FAMC120,succinate,0
GLYAMT,succinate,-0.137238672532371
LALDO2x,succinate,0
ALHD6,succinate,0
ALHD7,succinate,0
ALDD4,succinate,0
ALHD5,succinate,0
GLYBabc,succinate,0
ALHD8,succinate,0
LCARR,succinate,0
ALHD9,succinate,0
ALAALAL,succinate,0.015883278363091
PHEtr,succinate,0
PRPPS,succinate,0.113572323050062
GL3PD,succinate,-0.018292771690527
CRTNh,succinate,0
GLXt,succinate,0
LCTSt,succinate,0
TOCHECK,succinate,0
QULNS,succinate,0.002509557981369
DDGLK,succinate,0
G1PACT,succinate,0.105934848649165
ME1,succinate,0.159051889043906
ME2,succinate,2.23012392680071
C23DDT1,succinate,0
PROTRS,succinate,0
HMSALD1,succinate,0
PROTCDp,succinate,0
BPNT,succinate,0.053794016602729
HMSALD2,succinate,0
HMSALD3,succinate,0
ABUTt,succinate,0
HEXf,succinate,0
MAAMPT,succinate,0
NMNP,succinate,0
3HPPPNH,succinate,0
CDPDGP,succinate,0
ABTA,succinate,0
DHORD_NAD,succinate,0.040994212012526
ADEtr,succinate,0
RBFSa,succinate,0.006099178891427
GTHHR,succinate,0
KARI,succinate,-0.218784217812396
KARIS2,succinate,0.055083209363199
F26BP,succinate,0
TRE6PS,succinate,0
RBFS2,succinate,0.003049589445713
LYSabc,succinate,0
FAMC180,succinate,0
ASPOX2,succinate,0.002509557981369
DMOAT2,succinate,0.001260073416805
OMCDC,succinate,0.093965474796046
FAMC181,succinate,0
ASPO1,succinate,0
LEUD1,succinate,0
LEUD2,succinate,-0.093965474796046
GLYD,succinate,0
MALt2_2,succinate,0
MALt2_3,succinate,0
METDabc,succinate,0
ADNtr,succinate,0
FAMC190,succinate,0
TRPtr,succinate,0
ADSS,succinate,0.039719843645198
DHRT_2mbcoa,succinate,0
DHRT_ibcoa,succinate,0
DHRT_ivcoa,succinate,0
ALHD1,succinate,0
ALHD2,succinate,-0.004926992948476
ALDD19xr,succinate,0
LACDH,succinate,0
MALEAI,succinate,0
MCOATA,succinate,0.288676927093802
ISOVC,succinate,0
GK1,succinate,0.025589020328164
PSDC_BS,succinate,0.014667281043743
GLUS,succinate,0
PLIPASA1S,succinate,0
HPYRRx,succinate,0
FAMC161,succinate,0
PRATPP,succinate,0.040142338849652
PSP_L,succinate,0.290599799127848
CYNL,succinate,0
FAMC160,succinate,0
Kabc,succinate,0
GLUR,succinate,0
ACCOAC,succinate,0.289408637961432
PSERT,succinate,0.290599799127848
PHENOLt,succinate,0
12PPDt,succinate,0
PYRtr,succinate,0
HPCOR,succinate,0.000731710867631
3PGt,succinate,0
4OXCTT,succinate,0
DADH,succinate,0
CATCHDG5,succinate,0
CATCHDG6,succinate,0
GLUt4,succinate,0
1MNAPTH,succinate,0
CATCHDG7,succinate,0
HCINNMt2r,succinate,0
CATCHDG1,succinate,0
CATCHDG2,succinate,0
CATCHDG3,succinate,0
CATCHDG4,succinate,0
6PYRTP,succinate,0
FAMC170,succinate,0
FAMC171,succinate,0
HPYRI,succinate,0
BP23Dt,succinate,0
ASPabc,succinate,0
TAURabc,succinate,0
NHFRBO,succinate,0
FEabc,succinate,0
GHMT3,succinate,0.174975753595239
PLIPASA1E,succinate,0
DCMPDA,succinate,0
PLIPASA1C,succinate,0
2HPAC,succinate,0
UPP3S,succinate,5.87681299434364E-05
ASNTRS,succinate,0
HCO3E,succinate,0.412487632554412
PRUK,succinate,0
RBPC,succinate,0
4HBADH,succinate,0.003319605177886
THZPSN,succinate,0.003319605177886
HYDS,succinate,0.000117536259887
EX_h2_e,succinate,0
H2td,succinate,0
