reaction_id,condition,flux_mmol_gDCW_h_FBA
MCCIS2,fructose,0.0
MCCIS5,fructose,0.0
MCCIS4,fructose,0.0
OCMPH1,fructose,0.0
NITRDT1p,fructose,0.0
GLYCt,fructose,0.0
THMB,fructose,0.0037412252001271136
OMPHHX3,fructose,0.0
MCCIS1,fructose,0.0
OCMPH2,fructose,0.0006265209665284641
PHBt,fructose,0.0
MNAO8,fructose,0.0
P5CR,fructose,0.0
LGTHL,fructose,0.0
MNAO9,fructose,0.0
GGLUCYSS,fructose,0.0
MNAO4,fructose,0.0
MNAO5,fructose,0.0
MNAO6,fructose,0.0
IMG3PS,fructose,0.045240780649703
MNAO7,fructose,0.0
AACTOOR,fructose,0.0
MNAO2,fructose,0.0
UAGPT2,fructose,0.0179005990436704
MNAO3,fructose,0.0
FMETTRS,fructose,0.0
ALAabc,fructose,0.0
ME4PCT,fructose,0.010223032113840168
HEMEOS,fructose,6.623221646158048e-05
DTO4CH,fructose,0.0
FLBZDD,fructose,0.0
ASPR,fructose,0.0
DHAt,fructose,0.0
S7PI,fructose,0.004260342572393556
ACGApts,fructose,0.0
PDX5PS,fructose,0.004018684485304005
HMPK1,fructose,0.0037412252001271136
DHADT1,fructose,0.24657180152704858
PLIPASA1S_Nlimit,fructose,0.0
MCDC,fructose,0.0
DHADT2,fructose,0.06207927748344896
ACPS1,fructose,0.0
DHPMD,fructose,0.0
MALTTTRabc,fructose,0.0
4HBZt,fructose,0.0
PCT3,fructose,0.0
PCT2,fructose,0.0
PGCM,fructose,-0.002840228381595704
PCT1,fructose,0.0
DAPE,fructose,0.05624368219521241
NUDPK10,fructose,0.0
GOX,fructose,0.0
ASPt,fructose,0.0
GLUPRT,fructose,0.03210412769824722
FE2abc,fructose,6.623221646158048e-05
HISabc,fructose,0.0
4HBTt,fructose,0.0
BETALDHx,fructose,0.0
BETALDDH1,fructose,0.0
MALDDH,fructose,0.0
SUCCt2r,fructose,0.0
GSNt2,fructose,0.0
ILETA,fructose,-0.06207927748344896
ASNS,fructose,0.07486030520062963
PDH1,fructose,2.4560026525546585
2AMBZC,fructose,0.0
ICDHx,fructose,2.1477105581242597
PDH2,fructose,2.4560026525546585
CLS_m,fructose,-0.00555276582334656
CLPNS2,fructose,0.006926189284972172
P5CD3,fructose,0.0
BPDDO,fructose,0.0
P5CD4,fructose,0.0
METAT,fructose,0.0037591257991707846
PDH3,fructose,2.4560026525546585
P5CD5,fructose,0.0
BKAR2,fructose,0.0
PCNO,fructose,-0.0008246447967438082
DAPabc,fructose,0.0
4HBZDC,fructose,0.0
R15BPK,fructose,0.0
ASPK,fructose,0.3055751594081496
MGSA,fructose,0.0
4HBZCT,fructose,0.0
PAPSR,fructose,0.060626345527748295
IPMD,fructose,0.10589994394235411
PAPSR2,fructose,0.0
GCALDD,fructose,0.002228624580936958
PDX5POi,fructose,0.004018684485304005
FGDM,fructose,0.0
NA1t,fructose,0.0
CRNCDH,fructose,0.0
NO3R1,fructose,0.0
FLVR,fructose,0.0
GALCTNt2r,fructose,0.0
FRUpts2,fructose,0.0
CATCHD1,fructose,0.0
CATCHD2,fructose,0.0
CATCHD3,fructose,0.0
CATCHD4,fructose,0.0
CATCHD5,fructose,0.0
HSERA,fructose,0.03225687947669407
TMPK,fructose,0.0
HSDy,fructose,-0.2493314772129372
DHNPA,fructose,0.002228624580936958
URItr,fructose,0.0
BUTNt,fructose,0.0
MECDPS,fructose,0.010223032113840168
GLNS,fructose,0.6094130656791553
GLNST2,fructose,0.0179005990436704
THMPT,fructose,-0.0037412252001271136
CTBTCRNCT,fructose,0.0
2NAPTCT,fructose,0.0
SUCCS,fructose,0.0
P5CD,fructose,0.0
LDH_L,fructose,0.0
ASNN,fructose,0.0
L__LACD4,fructose,0.0
NACt,fructose,0.0
CMBLD1,fructose,0.0
CMBLD2,fructose,0.0
GLYCK,fructose,0.0
NODOx,fructose,0.0
CMBLD6,fructose,0.0
ORPT,fructose,-0.04620084944507852
NODOX2,fructose,0.0
GLYCEK1,fructose,0.0
HSK,fructose,0.21707459773624313
CMBLD5,fructose,0.0
CMBLD4,fructose,0.0
CMBLD3,fructose,0.0
SELNPS,fructose,0.0
CMBLD7,fructose,0.0
2MNAPTH,fructose,0.0
CITNCL,fructose,0.0
ACTF2,fructose,0.0
ACTF3,fructose,0.0
CATCHD6,fructose,0.0
ACTF4,fructose,0.0
ACTF5,fructose,0.0
ENCOAH3,fructose,0.0
FDH2,fructose,0.0
ENCOAH4,fructose,0.0
ENCOAH1,fructose,0.0
ENCOAH2,fructose,0.0008246447967438082
ENCOAH7,fructose,0.0
GLTN1,fructose,0.0
GLTN2,fructose,0.0
ENCOAH5,fructose,0.0
ENCOAH6,fructose,0.0
GLTN3,fructose,0.0
AGMHE,fructose,0.004260342572393556
G3POAT,fructose,0.020616119918595206
GCLDH,fructose,0.0
26DICH,fructose,0.0
PPPGO,fructose,0.0
FABC161,fructose,0.007215641971508322
FABC160,fructose,0.010472988918646365
GAPD,fructose,2.57571318788079
THRabc,fructose,0.0
HISAL,fructose,0.0
METS,fructose,0.036016005275864856
NITRDT1,fructose,0.0
UMPK,fructose,0.06552156267954676
NITRDT2,fructose,0.0
BTCOADm,fructose,0.0
TPI,fructose,-0.023444414567495565
PHBZMN,fructose,0.002488183267070185
ALTRH,fructose,0.0
DINSt2,fructose,0.0
ACOADH5,fructose,0.0
DADNt2,fructose,0.0
BTCOAD2,fructose,0.0
FTOLAM,fructose,0.0
R3HBNt,fructose,0.0
PROAKGOX1,fructose,0.0
ACONT2,fructose,2.156587465190016
FABC171,fructose,0.0002886256788603329
FABC170,fructose,0.0002473934390231425
URAt2,fructose,0.0
AGPAT,fructose,0.020616119918595206
MALPYRI,fructose,0.0
ACONT1,fructose,2.156587465190016
ADCS,fructose,0.002228624580936958
GSDH,fructose,0.0
ACOADH1,fructose,0.0
MAN6PI,fructose,0.0
DALAt2r,fructose,0.0179005990436704
SUCFUMt,fructose,0.0
ACOADH3,fructose,0.0
ACOADH4,fructose,0.0
ICL,fructose,0.008876907065756168
APATr,fructose,-0.2956403269389125
UNK2,fructose,0.0
MOAT,fructose,0.001420114190797852
DURIPP,fructose,0.0
LAAO6,fructose,0.0
PLIPASA1C_Nlimit,fructose,0.0
4HBTD,fructose,0.0
LAAO4,fructose,0.0
LAAO5,fructose,0.0
FABC190,fructose,0.0
LAAO2,fructose,0.0
ESTLP,fructose,0.0
GLTPD,fructose,0.0
TDP,fructose,0.0
LAAO3,fructose,0.0
TMDS,fructose,0.005216234561325555
EDTXS1,fructose,0.001420114190797852
2H3CBZP,fructose,0.0
KAS16,fructose,0.005680456763191408
EDTXS2,fructose,0.001420114190797852
THMDtr,fructose,0.0
ASPTRS,fructose,0.0
FABC181,fructose,0.004618010861765326
RZ5PP,fructose,0.0
FABC180,fructose,0.0005360191178834753
UDPG4E,fructose,0.0
ICITt,fructose,0.0
BZALDD4,fructose,0.0
BZALDD5,fructose,0.0
THRt,fructose,0.0
BZALDD6,fructose,0.0037412252001271136
PDX5PSa,fructose,0.0
MAN6Pt6_2,fructose,0.0
BZALDD1,fructose,0.0
A5PISO,fructose,0.007100570953989259
BZALDD2,fructose,0.0
CATECHt,fructose,0.0
BZALDD3,fructose,0.0
GENt,fructose,0.0
ALKP,fructose,0.002228624580936958
APRAUR,fructose,0.0034369150163847165
UMBM1,fructose,0.0
UMBM2,fructose,0.0
FOMETRi,fructose,0.0
ATPPRT,fructose,0.045240780649703
DADK,fructose,0.0
RIBabc,fructose,0.0
URAtr,fructose,0.0
THRS,fructose,0.21707459773624313
GARFT,fructose,-0.07360368314782312
DNA,fructose,0.009248642839229708
UREA,fructose,0.0
GUAPRT,fructose,0.0
HMBS,fructose,6.623221646158048e-05
USHD,fructose,0.001420114190797852
ADIPt,fructose,0.0
PGLYCP,fructose,0.0
BENZOTt,fructose,0.0
DHPS,fructose,0.002228624580936958
PNTOt4,fructose,0.0
DHPS2,fructose,0.0
UDPGD,fructose,0.0
HYD1,fructose,0.0
GUAt,fructose,0.0
KNTt,fructose,0.0
THMDt2,fructose,0.0
GUAt2,fructose,0.0
PACt,fructose,0.0
FORA,fructose,0.0
Maintenance,fructose,0.0
CRNt7,fructose,0.0
HEXTT,fructose,0.0
OTO4BZ,fructose,0.0
URIDK2r,fructose,-0.005216234561325555
OBTFL,fructose,0.0
FBMO15p,fructose,0.0
ALR2,fructose,0.0
ETHAAL,fructose,0.0
PGRPP,fructose,0.0
LEUTA,fructose,0.0
ADIPL,fructose,0.0
CO2t,fructose,-5.7759608818974275
CRNBTCT,fructose,0.0
SO4t,fructose,0.060626345527748295
UDCPDP,fructose,0.0179005990436704
3HBZOR,fructose,0.0
ARGSS,fructose,0.09251029585768865
ACKr,fructose,0.063466573909344
GSPMDS,fructose,0.0
ENCOAR,fructose,0.0
TSULabc,fructose,0.0
ACOATA,fructose,0.04892828018523372
NITORT,fructose,0.0
PHCHGS,fructose,0.0
LPADSS,fructose,0.001420114190797852
CBIAT,fructose,0.0
CBIAT1,fructose,0.0
3HBCD,fructose,0.0
ORNabc,fructose,0.0
BACCL,fructose,0.0
NT5C,fructose,0.0
LEUtr,fructose,0.0
KNAKGT,fructose,0.0
2PGt,fructose,0.0
PACCOAL,fructose,0.0
NTD13,fructose,0.0
CYTK1,fructose,0.03923751641710132
CYTK2,fructose,0.0
LLACtr,fructose,0.0
UAMAS,fructose,0.0179005990436704
FRUabc,fructose,3.0278641207815276
TRE6PP,fructose,0.0
NTPPD7,fructose,0.0
NTPPD8,fructose,0.0
P5CR1,fructose,0.20226483546077978
NTPPD5,fructose,0.0
NTPPD6,fructose,0.0
P5CR2,fructose,0.0
NTPPD3,fructose,0.0
NTPPD4,fructose,0.0
NTPPD2,fructose,0.0
GLUDC,fructose,0.0
ACMANAPP,fructose,0.0
IPPS,fructose,0.10589994394235411
NTPPD9,fructose,0.0
ASP4DC,fructose,0.0
DAGK,fructose,0.002840228381595704
PPPNt2r,fructose,0.0
IMLTAP,fructose,0.0
UAPGR,fructose,0.0179005990436704
FPGLUS1,fructose,0.002228624580936958
DMPPS,fructose,0.0013192741495185087
FPGLUS2,fructose,0.0
GTPDPK,fructose,0.0
IGPDH,fructose,0.045240780649703
PRAZCFT,fructose,0.07360368314782312
BIPHED2,fructose,0.0
PRASUCS,fructose,0.028362902498120107
BIPHED1,fructose,0.0
PSUDS,fructose,0.0
CITL,fructose,0.0
BZOTD1p,fructose,0.0
MSDHA,fructose,0.2956403269389125
CYNTt2,fructose,0.0
ACOADG,fructose,0.0
4CBMCLC,fructose,0.002488183267070185
FLALDTHR,fructose,0.0
PGAMT,fructose,-0.11938953703834672
SULabc,fructose,0.0
CSNt2,fructose,0.0
PPBNGS,fructose,0.00026492886584632194
SERD_L,fructose,0.0
Protein,fructose,0.20287345582826458
MACR4,fructose,0.0
CS,fructose,2.156587465190016
PROtr,fructose,0.0
MACR1,fructose,0.0
UROCH,fructose,0.0
RBFK,fructose,0.0034369150163847165
MACR3,fructose,0.0
PRAMPC,fructose,0.045240780649703
MACR2,fructose,0.0
ARGabc,fructose,0.0
ACDH3,fructose,0.0
HMB4DPR,fructose,0.008903757964321659
ACDH4,fructose,0.0
ACDH5,fructose,0.0
AMPN,fructose,0.0
ACDH6,fructose,0.0
ACDH7,fructose,0.0
4ETHPMH,fructose,0.0
SADT,fructose,0.060626345527748295
ACDH8,fructose,0.0
SADT2,fructose,0.0
DNTPPA,fructose,0.0
HPPH,fructose,0.0
TYRTRS,fructose,0.0
CATL,fructose,0.0
FTHFD,fructose,0.0
ADSL1r,fructose,0.028362902498120107
ADSUCL1,fructose,0.044764624715274814
PMANM,fructose,0.0
AGDC,fructose,0.0
CITt,fructose,0.0
HBDH,fructose,0.0
ENO,fructose,2.2482045736360443
ALAAPT,fructose,0.0
AACOAS,fructose,0.0
ALDD2x,fructose,0.0
AACOAR,fructose,0.0
BZOTCOA,fructose,0.0
CYSS,fructose,0.028369466051054226
MALS,fructose,0.0
CYSST4,fructose,0.0
PRMIIZCI,fructose,0.045240780649703
TAGL1_Nlimit,fructose,0.0
ACDH2,fructose,0.0
ACDH1,fructose,0.0
PPCOAT,fructose,0.0008246447967438082
IPPMD,fructose,0.0
GTPCII,fructose,0.0034369150163847165
U23GAAT,fructose,0.002840228381595704
DLDHD,fructose,0.0
NNDPR,fructose,0.002828294648900359
PHETA2,fructose,-0.08723558600615376
PHETA1,fructose,0.0
GLUDy,fructose,0.0
GDH1,fructose,-2.353067606257172
HISTP,fructose,0.045240780649703
CHLabc,fructose,0.0
BHMT,fructose,0.0
FORt,fructose,0.0
KNt,fructose,0.0
HISTRS,fructose,0.0
DGK1,fructose,0.0
PPLCc,fructose,0.0
ACOTA,fructose,-0.09251029585768865
PPLCg,fructose,0.0
ALHD10,fructose,0.0
LYSt,fructose,0.0
TYRtr,fructose,0.0
PPLCe,fructose,0.0
CDS,fructose,0.02345634830019091
ALHD13,fructose,0.0
ALHD14,fructose,0.0
GTHPe,fructose,0.0
PHACA,fructose,0.0
ALHD11,fructose,0.0
ALHD12,fructose,0.0
VALtr,fructose,0.0
ALHD15,fructose,0.0
ALHD16,fructose,0.0
PSCIT,fructose,0.1398663306277187
AC4HB,fructose,0.0
DXPS,fructose,0.017982941799271287
PGLCED,fructose,0.3275086142447457
OHPHM,fructose,0.0012530419330569283
PIt2r,fructose,8.35226735868474
NADTRHD,fructose,0.2439746692750956
CNITRT,fructose,0.0
HMR_0629,fructose,0.0
DALAT,fructose,0.0179005990436704
IPPMIa,fructose,-0.10589994394235411
IPMALD2,fructose,-0.10589994394235411
PPLDe,fructose,0.0
AMALT3,fructose,0.0
AMALT4,fructose,0.0
AMALT1,fructose,0.0
AOXSr,fructose,0.0
AMALT2,fructose,0.0
4HPHEACt,fructose,0.0
CYTTS5,fructose,0.0
ALCD2x,fructose,0.0
CYTTS4,fructose,0.03225687947669407
ACFM1,fructose,0.0
SLCYSS,fructose,0.0
CYTTS1,fructose,0.0
ACFM3,fructose,0.0
ACFM2,fructose,0.0
CYTTS3,fructose,0.0
CYTTS2,fructose,0.0
PIabc,fructose,0.0
MCITD,fructose,0.0
GLUabc,fructose,0.0
ACLDc,fructose,0.0
METTRSS,fructose,0.0
ALLTNt2r,fructose,0.0
G5TDPDP,fructose,0.0
ANt,fructose,0.0
HSTPT,fructose,0.045240780649703
U3AGDA,fructose,0.002840228381595704
3OXCOAT,fructose,0.002488183267070185
OBUTt,fructose,0.0
ARBt2r,fructose,0.0
GMHEPK,fructose,0.004260342572393556
HPYRRy,fructose,0.0
ACLDn,fructose,0.0
GMAND,fructose,0.0
ASNtr,fructose,0.0
3HCINNMH,fructose,0.0
ACNAMt2,fructose,0.0
CINNDO,fructose,0.0
FLALDO,fructose,0.0
PPNDH,fructose,0.08723558600615376
PPND,fructose,0.04877913239400185
ALCD19,fructose,0.00555276582334656
CARHM2,fructose,0.0
CARHM1,fructose,0.0
GLYCTO1,fructose,0.002228624580936958
SUCCt2_2,fructose,0.0
ALCDgl,fructose,0.0
SUCCt_3,fructose,0.0
RMNt,fructose,0.0
MOBDabc,fructose,0.0
FAMC141,fructose,0.0
PPCSYN2,fructose,0.0
HOGAD,fructose,0.0
TAGL1,fructose,0.0
TAGL2,fructose,0.0
GLYC3Pt6,fructose,0.0
PROTCC2,fructose,0.0
PROabc,fructose,0.0
PROTCC1,fructose,0.002488183267070185
P5CD1p,fructose,0.0
PRAIS,fructose,0.03210412769824722
GLYBt2r,fructose,0.0
ADOCBIK,fructose,0.0
FUMt2_2,fructose,0.0
FUMt2_3,fructose,0.0
FAMC140,fructose,0.0
MCLACTt,fructose,0.0
2HCHCCOA,fructose,0.0
FRUpts,fructose,0.0
SBTpts,fructose,0.0
ACCOAA3,fructose,0.0
ACCOAA2,fructose,0.0
C23DDTp,fructose,0.0
ACCOAA1,fructose,0.0
2HOHPHODB,fructose,0.0
PRAI,fructose,0.0016229876466261166
GLUK,fructose,0.0
OGDH3,fructose,0.0
OGDH2,fructose,0.0
MME,fructose,0.0
OGDH1,fructose,0.0
CCPPAMD,fructose,0.0
GNK,fructose,0.0
PPSERS,fructose,0.01653015901521874
EDD,fructose,2.7573445995105352
HXPRT,fructose,0.0
BNTP,fructose,0.0
MMM,fructose,0.0
INSt2,fructose,0.0
EDA,fructose,2.7573445995105352
PPCSYN1,fructose,0.0
OMPDC,fructose,0.04620084944507852
G5SADs,fructose,0.20226483546077978
SERTRS,fructose,0.0
MMCS,fructose,0.0
FAMC151,fructose,0.0
OXGDC2,fructose,0.0
FAMC150,fructose,0.0
QDPQ2,fructose,0.0
QDPQ1,fructose,0.0
DADA,fructose,0.0
FAMC120,fructose,0.0
GLYAMT,fructose,-0.15466923100690624
LALDO2x,fructose,0.0
ALHD6,fructose,0.0
ALHD7,fructose,0.0
ALDD4,fructose,0.0
ALHD5,fructose,0.0
GLYBabc,fructose,0.0
ALHD8,fructose,0.0
LCARR,fructose,0.0
ALHD9,fructose,0.0
ALAALAL,fructose,0.0179005990436704
PHEtr,fructose,0.0
PRPPS,fructose,0.1279970400885552
GL3PD,fructose,-0.020616119918595206
CRTNh,fructose,0.0
GLXt,fructose,0.0
LCTSt,fructose,0.0
TOCHECK,fructose,0.0
QULNS,fructose,0.002828294648900359
DDGLK,fructose,0.0
G1PACT,fructose,0.11938953703834672
ME1,fructose,0.0
ME2,fructose,0.0
C23DDT1,fructose,0.0
PROTRS,fructose,0.0
HMSALD1,fructose,0.0
PROTCDp,fructose,0.0
BPNT,fructose,0.060626345527748295
HMSALD2,fructose,0.0
HMSALD3,fructose,0.0
ABUTt,fructose,0.0
HEXf,fructose,3.0278641207815276
MAAMPT,fructose,0.0
NMNP,fructose,0.0
3HPPPNH,fructose,0.0
CDPDGP,fructose,0.0
ABTA,fructose,0.0
DHORD_NAD,fructose,0.04620084944507852
ADEtr,fructose,0.0
RBFSa,fructose,0.006873830032769433
GTHHR,fructose,0.0
KARI,fructose,-0.24657180152704858
KARIS2,fructose,0.06207927748344896
F26BP,fructose,0.0
TRE6PS,fructose,0.0
RBFS2,fructose,0.0034369150163847165
LYSabc,fructose,0.0
FAMC180,fructose,0.0
ASPOX2,fructose,0.002828294648900359
DMOAT2,fructose,0.001420114190797852
OMCDC,fructose,0.10589994394235411
FAMC181,fructose,0.0
ASPO1,fructose,0.0
LEUD1,fructose,0.0
LEUD2,fructose,-0.10589994394235411
GLYD,fructose,0.0
MALt2_2,fructose,0.0
MALt2_3,fructose,0.0
METDabc,fructose,0.0
ADNtr,fructose,0.0
FAMC190,fructose,0.0
TRPtr,fructose,0.0
ADSS,fructose,0.044764624715274814
DHRT_2mbcoa,fructose,0.0
DHRT_ibcoa,fructose,0.0
DHRT_ivcoa,fructose,0.0
ALHD1,fructose,0.0
ALHD2,fructose,-0.00555276582334656
ALDD19xr,fructose,0.0
LACDH,fructose,0.0
MALEAI,fructose,0.0
MCOATA,fructose,0.32534151998954275
ISOVC,fructose,0.0
GK1,fructose,0.028839058432548303
PSDC_BS,fructose,0.01653015901521874
GLUS,fructose,0.0
PLIPASA1S,fructose,0.0
HPYRRx,fructose,0.0
FAMC161,fructose,0.0
PRATPP,fructose,0.045240780649703
PSP_L,fructose,0.3275086142447457
CYNL,fructose,0.0
FAMC160,fructose,0.0
Kabc,fructose,0.0
GLUR,fructose,-0.0179005990436704
ACCOAC,fructose,0.32616616478628657
PSERT,fructose,0.3275086142447457
PHENOLt,fructose,0.0
12PPDt,fructose,0.0
PYRtr,fructose,0.0
HPCOR,fructose,0.0008246447967438082
3PGt,fructose,0.0
4OXCTT,fructose,0.0
DADH,fructose,0.0
CATCHDG5,fructose,0.0
CATCHDG6,fructose,0.0
GLUt4,fructose,0.0
1MNAPTH,fructose,0.0
CATCHDG7,fructose,0.0
HCINNMt2r,fructose,0.0
CATCHDG1,fructose,0.0
CATCHDG2,fructose,0.0
CATCHDG3,fructose,0.0
CATCHDG4,fructose,0.0
6PYRTP,fructose,0.0
FAMC170,fructose,0.0
FAMC171,fructose,0.0
HPYRI,fructose,0.0
BP23Dt,fructose,0.0
ASPabc,fructose,0.0
TAURabc,fructose,0.0
NHFRBO,fructose,0.0
FEabc,fructose,0.0
GHMT3,fructose,0.19719926427477333
PLIPASA1E,fructose,0.0
DCMPDA,fructose,0.0
PLIPASA1C,fructose,0.0
2HPAC,fructose,0.0
UPP3S,fructose,6.623221646158048e-05
ASNTRS,fructose,0.0
HCO3E,fructose,0.46487731008905375
PRUK,fructose,0.0
RBPC,fructose,0.0
4HBADH,fructose,0.0037412252001271136
THZPSN,fructose,0.0037412252001271136
HYDS,fructose,0.00013246443292316097
EX_h2_e,fructose,0.0
H2td,fructose,0.0
