,loopless
UAMAS,0.011903771655368019
FRUabc,2.028421637151185
TRE6PP,0.0
NTPPD7,0.0
NTPPD8,0.0
P5CR1,0.13450468385788839
NTPPD5,0.0
NTPPD6,0.0
P5CR2,0.0
NTPPD3,0.0
NTPPD4,0.0
NTPPD2,0.0
GLUDC,0.0
ACMANAPP,0.0
IPPS,0.07042271311315722
NTPPD9,0.0
ASP4DC,0.0
DAGK,0.0018887317693183929
PPPNt2r,0.0
IMLTAP,0.0
UAPGR,0.011903771655368019
FPGLUS1,0.0014820195710933185
DMPPS,0.0008773079710006218
FPGLUS2,0.0
GTPDPK,0.0
IGPDH,0.030084798897000112
PRAZCFT,0.048945928292544724
BIPHED2,0.0
PRASUCS,0.01886112939554462
BIPHED1,0.0
PSUDS,0.0
CITL,0.0
BZOTD1p,0.0
MSDHA,0.19659872473617312
CYNTt2,0.0
ACOADG,0.0
4CBMCLC,0.001654624260096156
FLALDTHR,0.0
PGAMT,-0.07939319703644827
SULabc,0.0
CSNt2,0.0
PPBNGS,0.0001761758204994467
SERD_L,0.0
Protein,0.1349094120941709
MACR4,0.0
CS,1.4607158334683261
PROtr,0.0
MACR1,0.0
UROCH,0.0
RBFK,0.0022855241578306597
MACR3,0.0
PRAMPC,0.030084798897000112
MACR2,0.0
ARGabc,0.0
ACDH3,0.0
HMB4DPR,0.005920936021380044
ACDH4,0.0
ACDH5,0.0
AMPN,0.0
ACDH6,0.0
ACDH7,0.0
4ETHPMH,0.0
SADT,0.04031609063478892
ACDH8,0.0
SADT2,0.0
DNTPPA,0.0
HPPH,0.0
TYRTRS,0.0
CATL,0.0
FTHFD,0.0
ADSL1r,0.01886112939554462
ADSUCL1,0.029768158570969823
PMANM,0.0
AGDC,0.0
CITt,0.0
HBDH,0.0
ENO,1.5062610071208227
ALAAPT,0.0
AACOAS,0.0
ALDD2x,0.0
AACOAR,0.0
BZOTCOA,0.0
CYSS,0.018865494111815748
MALS,0.0014820195710933185
CYSST4,0.0
PRMIIZCI,0.030084798897000112
TAGL1_Nlimit,0.0
ACDH2,0.0
ACDH1,0.0
PPCOAT,0.0042499678829196474
IPPMD,0.0
GTPCII,0.0022855241578306597
U23GAAT,0.0018887317693183929
DLDHD,0.0
NNDPR,0.0018807959215481063
PHETA2,-0.058011047200493486
PHETA1,0.0
GLUDy,0.0
GDH1,-1.6394459830622574
HISTP,0.030084798897000112
CHLabc,0.0
BHMT,0.0
FORt,0.0
KNt,0.0
HISTRS,0.0
DGK1,0.0
PPLCc,0.0
ACOTA,-0.061518691914941935
PPLCg,0.0
ALHD10,0.0
LYSt,0.0
TYRtr,0.0
PPLCe,0.0
CDS,0.015598305584805742
ALHD13,0.0
ALHD14,0.0
GTHPe,0.0
PHACA,0.0
ALHD11,0.0
ALHD12,0.0
VALtr,0.0
ALHD15,0.0
ALHD16,0.0
PSCIT,0.09301011982920716
AC4HB,0.0
DXPS,0.011958529004982702
PGLCED,0.2177909102161289
OHPHM,0.0008332640158757601
PIt2r,5.5541986723356525
NADTRHD,0.15178749637735514
CNITRT,-3.0819791163594346e-13
HMR_0629,0.0
DALAT,0.011903771655368019
IPPMIa,-0.07042271311315722
IPMALD2,-0.07042271311315722
PPLDe,0.0
AMALT3,0.0
AMALT4,0.0
AMALT1,0.0
AOXSr,0.0
AMALT2,0.0
4HPHEACt,0.0
CYTTS5,0.0
ALCD2x,0.0
CYTTS4,0.021450596522973174
ACFM1,0.0
SLCYSS,0.0
CYTTS1,0.0
ACFM3,0.0
ACFM2,0.0
CYTTS3,0.0
CYTTS2,0.0
PIabc,0.0
MCITD,0.0
GLUabc,0.0
ACLDc,0.0
METTRSS,0.0
ALLTNt2r,0.0
G5TDPDP,0.0
ANt,0.0
HSTPT,0.030084798897000112
U3AGDA,0.0018887317693183929
3OXCOAT,0.001654624260096156
OBUTt,0.0
ARBt2r,0.0
GMHEPK,0.002833097653977589
HPYRRy,0.0
ACLDn,0.0
GMAND,0.0
ASNtr,0.0
3HCINNMH,0.0
ACNAMt2,0.0
CINNDO,0.0
FLALDO,0.0
PPNDH,0.058011047200493486
PPND,0.032437777760877855
ALCD19,0.0
CARHM2,0.0
CARHM1,0.0
GLYCTO1,0.0014820195710933185
SUCCt2_2,0.0
ALCDgl,0.0
SUCCt_3,0.0
RMNt,0.0
MOBDabc,0.0
FAMC141,0.0
PPCSYN2,0.0
HOGAD,0.0
TAGL1,0.0
TAGL2,0.0
GLYC3Pt6,0.0
PROTCC2,0.0
PROabc,0.0
PROTCC1,0.001654624260096156
P5CD1p,0.0
PRAIS,0.021349017671516535
GLYBt2r,0.0
ADOCBIK,0.0
FUMt2_2,0.0
FUMt2_3,0.0
FAMC140,0.0
MCLACTt,0.0
2HCHCCOA,0.0
FRUpts,0.0
SBTpts,0.0
ACCOAA3,0.0
ACCOAA2,0.0
C23DDTp,0.0
ACCOAA1,0.0
2HOHPHODB,0.0
PRAI,0.0010792752967425166
GLUK,0.0
OGDH3,0.0
OGDH2,0.0
MME,0.0
OGDH1,0.0
CCPPAMD,0.0
GNK,0.0
PPSERS,0.010992438737052471
EDD,1.8485280703675817
HXPRT,0.0
BNTP,0.0
MMM,0.0
INSt2,0.0
EDA,1.8485280703675817
PPCSYN1,0.0
OMPDC,0.030723237850116335
G5SADs,0.13450468385788839
SERTRS,0.0
MMCS,0.0
FAMC151,0.0
OXGDC2,0.0
FAMC150,0.0
QDPQ2,0.0
QDPQ1,0.0
DADA,0.0
FAMC120,0.0
GLYAMT,-0.10285394379962588
LALDO2x,0.0
ALHD6,0.0
ALHD7,0.0
ALDD4,0.0
ALHD5,0.0
GLYBabc,0.0
ALHD8,0.0
LCARR,0.0
ALHD9,0.0
ALAALAL,0.011903771655368019
PHEtr,0.0
PRPPS,0.08511712563692361
GL3PD,0.0
CRTNh,0.0
GLXt,0.0
LCTSt,0.0
TOCHECK,0.0
QULNS,0.0018807959215481063
DDGLK,0.0
G1PACT,0.07939319703644827
ME1,0.0
ME2,0.0
C23DDT1,0.0
PROTRS,0.0
HMSALD1,0.0
PROTCDp,0.0
BPNT,0.04031609063478892
HMSALD2,0.0
HMSALD3,0.0
ABUTt,0.0
HEXf,2.028421637151185
MAAMPT,0.0
NMNP,0.0
3HPPPNH,0.0
CDPDGP,0.0
ABTA,0.0
DHORD_NAD,0.030723237850116335
ADEtr,0.0
RBFSa,0.004571048315661319
GTHHR,0.0
KARI,-0.1639685026668668
KARIS2,0.0412822801008163
F26BP,0.0
TRE6PS,0.0
RBFS2,0.0022855241578306597
LYSabc,0.0
FAMC180,0.0
ASPOX2,0.0018807959215481063
DMOAT2,0.0009443658846591964
OMCDC,0.07042271311315722
FAMC181,0.0
ASPO1,0.0
LEUD1,0.0
LEUD2,0.0
GLYD,0.0
MALt2_2,0.0
MALt2_3,0.0
METDabc,0.0
ADNtr,0.0
FAMC190,0.0
TRPtr,0.0
ADSS,0.029768158570969823
DHRT_2mbcoa,0.0
DHRT_ibcoa,0.0
DHRT_ivcoa,0.0
ALHD1,0.0
ALHD2,0.0
ALDD19xr,0.0
LACDH,0.0
MALEAI,0.0
MCOATA,0.21588368236639607
ISOVC,0.0
GK1,0.0191777697215749
PSDC_BS,0.010992438737052471
GLUS,0.0
PLIPASA1S,0.0
HPYRRx,0.0
FAMC161,0.0
PRATPP,0.030084798897000112
PSP_L,0.2177909102161289
CYNL,0.0
FAMC160,0.0
Kabc,0.0
GLUR,-0.011903771655368019
ACCOAC,0.21588368236639607
PSERT,0.2177909102161289
PHENOLt,0.0
12PPDt,0.0
PYRtr,0.0
HPCOR,0.0
3PGt,0.0
4OXCTT,0.0
DADH,0.0
CATCHDG5,0.0
CATCHDG6,0.0
GLUt4,0.0
1MNAPTH,0.0
CATCHDG7,0.0
HCINNMt2r,0.0
CATCHDG1,0.0
CATCHDG2,0.0
CATCHDG3,0.0
CATCHDG4,0.0
6PYRTP,0.0
FAMC170,0.0
FAMC171,0.0
HPYRI,0.0
BP23Dt,0.0
ASPabc,0.0
TAURabc,0.0
NHFRBO,0.0
FEabc,0.0
GHMT3,0.10718572630501429
PLIPASA1E,0.0
DCMPDA,0.0
PLIPASA1C,0.0
2HPAC,0.0
UPP3S,4.404395512486167e-05
ASNTRS,0.0
HCO3E,0.3081256121314544
PRUK,0.0
RBPC,0.0
4HBADH,0.002487888275971916
THZPSN,0.002487888275971916
MTHF3ES_c,0.023950388570600455
HYDS,0.0
EX_h2_e,0.0
H2td,0.0
