X,id,experiment_id,channel_id,time,od_led,od_value,od_raw,od_repeats,intensity,flash,background,temperature,batchtime_h,od_corr,condition,dilution_rate,replicate
9,9,1,1,2018-09-21 16:45:00,720,0.0991351902484894,0.0991351902484894,2,0,2380,5,21.3806457519531,0,0.102724200143964,fructose,0.05,1
10,10,1,2,2018-09-21 16:45:00,720,0.105397410690784,0.105397410690784,2,0,2345,4,21.3806457519531,0,0.109141584883796,fructose,0.05,2
11,11,1,3,2018-09-21 16:45:00,720,0.0989051163196564,0.0989051163196564,2,0,2393,4,21.3806457519531,0,0.102488602359237,fructose,0.05,3
12,12,1,4,2018-09-21 16:45:00,720,0.0897764563560486,0.0897764563560486,2,0,2447,4,21.3806457519531,0,0.0931481564984822,fructose,0.05,4
13,13,1,5,2018-09-21 16:45:00,720,0.0925886183977127,0.0925886183977127,2,0,2427,3,21.3824615478516,0,0.096024278331808,formate,0.05,1
14,14,1,6,2018-09-21 16:45:00,720,0.0917618572711945,0.0917618572711945,2,0,2430,3,21.38427734375,0,0.0951786212297663,formate,0.05,2
15,15,1,7,2018-09-21 16:45:00,720,0.109413862228394,0.109413862228394,2,0,2332,4,21.38427734375,0,0.113263256338173,formate,0.05,3
16,16,1,8,2018-09-21 16:45:00,720,0.0975261107087135,0.0975261107087135,2,0,2401,6,21.3860931396484,0,0.10107671642943,formate,0.05,4
25,25,1,1,2018-09-21 17:00:00,720,0.105211913585663,0.105211913585663,2,0,2346,4,24.0105895996094,0.25,0.10895134452784799,fructose,0.05,1
26,26,1,2,2018-09-21 17:00:00,720,0.111374869942665,0.111374869942665,2,0,2314,5,24.0396709442139,0.25,0.11527751027279701,fructose,0.05,2
27,27,1,3,2018-09-21 17:00:00,720,0.104577444493771,0.104577444493771,2,0,2364,6,24.0469379425049,0.25,0.108300724877611,fructose,0.05,3
28,28,1,4,2018-09-21 17:00:00,720,0.0958631187677383,0.0958631187677383,2,0,2415,6,24.0433044433594,0.25,0.0993745592997497,fructose,0.05,4
29,29,1,5,2018-09-21 17:00:00,720,0.100726820528507,0.100726820528507,2,0,2385,6,24.0433044433594,0.25,0.104354360960823,formate,0.05,1
30,30,1,6,2018-09-21 17:00:00,720,0.0980704426765442,0.0980704426765442,2,0,2398,6,24.0324001312256,0.25,0.101633981418427,formate,0.05,2
31,31,1,7,2018-09-21 17:00:00,720,0.111658282577991,0.111658282577991,2,0,2322,6,24.0178604125977,0.25,0.115568726618833,formate,0.05,3
32,32,1,8,2018-09-21 17:00:00,720,0.103184148669243,0.103184148669243,2,0,2371,7,24.0160427093506,0.25,0.106872348076784,formate,0.05,4
41,41,1,1,2018-09-21 17:15:00,720,0.110435456037521,0.110435456037521,2,0,2315,1,28.9251651763916,0.5,0.114312427407051,fructose,0.05,1
42,42,1,2,2018-09-21 17:15:00,720,0.113070994615555,0.113070994615555,2,0,2301,1,28.952428817749,0.5,0.117020759860634,fructose,0.05,2
43,43,1,3,2018-09-21 17:15:00,720,0.109206505119801,0.109206505119801,2,0,2334,1,29.001501083374,0.5,0.113050343734936,fructose,0.05,3
44,44,1,4,2018-09-21 17:15:00,720,0.101670734584332,0.101670734584332,2,0,2378,1,29.0542087554932,0.5,0.105321400254633,fructose,0.05,4
45,45,1,5,2018-09-21 17:15:00,720,0.103106513619423,0.103106513619423,2,0,2367,1,29.1032848358154,0.5,0.106792773445737,formate,0.05,1
46,46,1,6,2018-09-21 17:15:00,720,0.101533889770508,0.101533889770508,2,0,2374,1,29.1032848358154,0.5,0.105181189641406,formate,0.05,2
47,47,1,7,2018-09-21 17:15:00,720,0.113349229097366,0.113349229097366,2,0,2308,1,29.150541305542,0.5,0.117306823117901,formate,0.05,3
48,48,1,8,2018-09-21 17:15:00,720,0.106874011456966,0.106874011456966,2,0,2345,1,29.1868915557861,0.5,0.110656298138833,formate,0.05,4
57,57,1,1,2018-09-21 17:30:00,720,0.110435456037521,0.110435456037521,2,0,2315,1,30.0665721893311,0.75,0.114312427407051,fructose,0.05,1
58,58,1,2,2018-09-21 17:30:00,720,0.115342788398266,0.115342788398266,2,0,2289,1,30.0665721893311,0.75,0.119357315077987,fructose,0.05,2
59,59,1,3,2018-09-21 17:30:00,720,0.109951764345169,0.109951764345169,2,0,2330,1,30.0756587982178,0.75,0.113815635591461,fructose,0.05,3
60,60,1,4,2018-09-21 17:30:00,720,0.0989387556910515,0.0989387556910515,2,0,2393,1,30.0883808135986,0.75,0.102523048681085,fructose,0.05,4
61,61,1,5,2018-09-21 17:30:00,720,0.0981785506010056,0.0981785506010056,2,0,2394,1,30.0992870330811,0.75,0.101744664924957,formate,0.05,1
62,62,1,6,2018-09-21 17:30:00,720,0.0982520654797554,0.0982520654797554,2,0,2392,1,30.1047382354736,0.75,0.101819932579765,formate,0.05,2
63,63,1,7,2018-09-21 17:30:00,720,0.111845828592777,0.111845828592777,2,0,2316,1,30.1047382354736,0.75,0.115761452073845,formate,0.05,3
64,64,1,8,2018-09-21 17:30:00,720,0.103000476956367,0.103000476956367,2,0,2366,1,30.1083736419678,0.75,0.106684090160831,formate,0.05,4
73,73,1,1,2018-09-21 17:45:00,720,0.112316340208054,0.112316340208054,2,0,2305,1,29.9157199859619,1,0.116245012211843,fructose,0.05,1
74,74,1,2,2018-09-21 17:45:00,720,0.118008367717266,0.118008367717266,2,0,2275,1,29.9157199859619,1,0.122101414685486,fructose,0.05,2
75,75,1,3,2018-09-21 17:45:00,720,0.109392717480659,0.109392717480659,2,0,2333,1,29.9157199859619,1,0.113241544440417,fructose,0.05,3
76,76,1,4,2018-09-21 17:45:00,720,0.0994837880134583,0.0994837880134583,2,0,2390,1,29.9139022827148,1,0.103081188963647,fructose,0.05,4
77,77,1,5,2018-09-21 17:45:00,720,0.0965482443571091,0.0965482443571091,2,0,2403,1,29.9139022827148,1,0.100075759192066,formate,0.05,1
78,78,1,6,2018-09-21 17:45:00,720,0.0971636027097702,0.0971636027097702,2,0,2398,1,29.9157199859619,1,0.100705627373808,formate,0.05,2
79,79,1,7,2018-09-21 17:45:00,720,0.111283384263515,0.111283384263515,2,0,2319,1,29.9175395965576,1,0.115183511501359,formate,0.05,3
80,80,1,8,2018-09-21 17:45:00,720,0.102449931204319,0.102449931204319,2,0,2369,1,29.9175395965576,1,0.106119849446734,formate,0.05,4
89,89,1,1,2018-09-21 18:00:00,720,0.114394754171371,0.114394754171371,2,0,2294,1,30.0156841278076,1.25,0.118382020886207,fructose,0.05,1
90,90,1,2,2018-09-21 18:00:00,720,0.119155764579773,0.119155764579773,2,0,2269,1,30.0138645172119,1.25,0.123283492838901,fructose,0.05,2
91,91,1,3,2018-09-21 18:00:00,720,0.113509282469749,0.113509282469749,2,0,2311,1,30.0138645172119,1.25,0.117471392761845,fructose,0.05,3
92,92,1,4,2018-09-21 18:00:00,720,0.100211530923843,0.100211530923843,2,0,2386,1,30.0156803131104,1.25,0.103826535030434,fructose,0.05,4
93,93,1,5,2018-09-21 18:00:00,720,0.0987233445048332,0.0987233445048332,2,0,2391,1,30.0156803131104,1.25,0.102302474260632,formate,0.05,1
94,94,1,6,2018-09-21 18:00:00,720,0.0951751321554184,0.0951751321554184,2,0,2409,1,30.0193157196045,1.25,0.0986705127229302,formate,0.05,2
95,95,1,7,2018-09-21 18:00:00,720,0.111470803618431,0.111470803618431,2,0,2318,1,30.0247669219971,1.25,0.115376082338852,formate,0.05,3
96,96,1,8,2018-09-21 18:00:00,720,0.100619770586491,0.100619770586491,2,0,2379,1,30.0338535308838,1.25,0.104244701613141,formate,0.05,4
105,105,1,1,2018-09-21 18:15:00,720,0.11250489205122,0.11250489205122,2,0,2304,1,30.2192459106445,1.5,0.116438815115477,fructose,0.05,1
106,106,1,2,2018-09-21 18:15:00,720,0.119730599224567,0.119730599224567,2,0,2266,1,30.2192459106445,1.5,0.12387590851026101,fructose,0.05,2
107,107,1,3,2018-09-21 18:15:00,720,0.114073663949966,0.114073663949966,2,0,2308,1,30.2228832244873,1.5,0.11805177478708,fructose,0.05,3
108,108,1,4,2018-09-21 18:15:00,720,0.0983944162726402,0.0983944162726402,2,0,2396,1,30.2228832244873,1.5,0.101965680481934,fructose,0.05,4
109,109,1,5,2018-09-21 18:15:00,720,0.0960061624646187,0.0960061624646187,2,0,2406,1,30.2210636138916,1.5,0.099520952239671,formate,0.05,1
110,110,1,6,2018-09-21 18:15:00,720,0.0946344286203384,0.0946344286203384,2,0,2412,1,30.2174282073975,1.5,0.0981172418682161,formate,0.05,2
111,111,1,7,2018-09-21 18:15:00,720,0.10755231231451,0.10755231231451,2,0,2339,1,30.2137908935547,1.5,0.111352324147048,formate,0.05,3
112,112,1,8,2018-09-21 18:15:00,720,0.0980704426765442,0.0980704426765442,2,0,2393,1,30.2137908935547,1.5,0.101633981418427,formate,0.05,4
121,121,1,1,2018-09-21 18:30:00,720,0.113826930522919,0.113826930522919,2,0,2297,1,29.9866027832031,1.75,0.11779803184288,fructose,0.05,1
122,122,1,2,2018-09-21 18:30:00,720,0.116673529148102,0.116673529148102,2,0,2282,1,29.9866027832031,1.75,0.120726903954584,fructose,0.05,2
123,123,1,3,2018-09-21 18:30:00,720,0.113321296870708,0.113321296870708,2,0,2312,1,29.9866027832031,1.75,0.117278103679618,fructose,0.05,3
124,124,1,4,2018-09-21 18:30:00,720,0.0951426178216934,0.0951426178216934,2,0,2414,1,29.9847850799561,1.75,0.0986372413427229,fructose,0.05,4
125,125,1,5,2018-09-21 18:30:00,720,0.0931264758110046,0.0931264758110046,2,0,2422,1,29.9811496734619,1.75,0.0965744755920515,formate,0.05,1
126,126,1,6,2018-09-21 18:30:00,720,0.0933753326535225,0.0933753326535225,2,0,2419,1,29.9793319702148,1.75,0.0968290550827333,formate,0.05,2
127,127,1,7,2018-09-21 18:30:00,720,0.106809914112091,0.106809914112091,2,0,2343,1,29.9775142669678,1.75,0.110590533022766,formate,0.05,3
128,128,1,8,2018-09-21 18:30:00,720,0.0984337329864502,0.0984337329864502,2,0,2391,1,29.9775142669678,1.75,0.10200593619143,formate,0.05,4
137,137,1,1,2018-09-21 18:45:00,720,0.112316340208054,0.112316340208054,2,0,2305,1,29.9775142669678,2,0.116245012211843,fructose,0.05,1
138,138,1,2,2018-09-21 18:45:00,720,0.11781744658947,0.11781744658947,2,0,2276,1,29.9756946563721,2,0.121904775228309,fructose,0.05,2
139,139,1,3,2018-09-21 18:45:00,720,0.113885432481766,0.113885432481766,2,0,2309,1,29.9756946563721,2,0.117858193758791,fructose,0.05,3
140,140,1,4,2018-09-21 18:45:00,720,0.101670734584332,0.101670734584332,2,0,2378,1,29.9756946563721,2,0.105321400254633,fructose,0.05,4
141,141,1,5,2018-09-21 18:45:00,720,0.0940243303775787,0.0940243303775787,2,0,2417,1,29.9775142669678,2,0.0974930182372206,formate,0.05,1
142,142,1,6,2018-09-21 18:45:00,720,0.0948145762085915,0.0948145762085915,2,0,2411,1,29.9811477661133,2,0.0983015713569008,formate,0.05,2
143,143,1,7,2018-09-21 18:45:00,720,0.10662455111742,0.10662455111742,2,0,2344,1,29.9866008758545,2,0.110400353925892,formate,0.05,3
144,144,1,8,2018-09-21 18:45:00,720,0.099161185324192,0.099161185324192,2,0,2387,1,29.9938716888428,2,0.102750820043614,formate,0.05,4
153,153,1,1,2018-09-21 19:00:00,720,0.113637834787369,0.113637834787369,2,0,2298,1,30.1447238922119,2.25,0.117603579278142,fructose,0.05,1
154,154,1,2,2018-09-21 19:00:00,720,0.113826930522919,0.113826930522919,2,0,2297,1,30.1465435028076,2.25,0.11779803184288,fructose,0.05,2
155,155,1,3,2018-09-21 19:00:00,720,0.116338580846786,0.116338580846786,2,0,2296,1,30.1465435028076,2.25,0.120382112360854,fructose,0.05,3
156,156,1,4,2018-09-21 19:00:00,720,0.0982131212949753,0.0982131212949753,2,0,2397,1,30.1501789093018,2.25,0.101780059733562,fructose,0.05,4
157,157,1,5,2018-09-21 19:00:00,720,0.093305878341198,0.093305878341198,2,0,2421,1,30.15744972229,2.25,0.0967580027549457,formate,0.05,1
158,158,1,6,2018-09-21 19:00:00,720,0.0880202278494835,0.0880202278494835,2,0,2449,1,30.1629028320312,2.25,0.0913523633151353,formate,0.05,2
159,159,1,7,2018-09-21 19:00:00,720,0.10551380366087,0.10551380366087,2,0,2350,1,30.1701736450195,2.25,0.109260959076845,formate,0.05,3
160,160,1,8,2018-09-21 19:00:00,720,0.0973448157310486,0.0973448157310486,2,0,2397,1,30.1792602539062,2.25,0.10089112681192,formate,0.05,4
169,169,1,1,2018-09-21 19:15:00,720,0.112882182002068,0.112882182002068,2,0,2309,8,30.0556621551514,2.5,0.116826650563714,fructose,0.05,1
170,170,1,2,2018-09-21 19:15:00,720,0.11610271781683,0.11610271781683,2,0,2292,8,30.0556621551514,2.5,0.120139344377211,fructose,0.05,2
171,171,1,3,2018-09-21 19:15:00,720,0.117475464940071,0.117475464940071,2,0,2297,8,30.0502090454102,2.5,0.12155258776589,fructose,0.05,3
172,172,1,4,2018-09-21 19:15:00,720,0.102219209074974,0.102219209074974,2,0,2382,8,30.0447559356689,2.5,0.105883410874978,fructose,0.05,4
173,173,1,5,2018-09-21 19:15:00,720,0.0906222835183144,0.0906222835183144,2,0,2443,8,30.0374889373779,2.5,0.0940131322450419,formate,0.05,1
174,174,1,6,2018-09-21 19:15:00,720,0.0917618572711945,0.0917618572711945,2,0,2435,8,30.0284023284912,2.5,0.0951786212297663,formate,0.05,2
175,175,1,7,2018-09-21 19:15:00,720,0.104590348899364,0.104590348899364,2,0,2361,7,30.0211315155029,2.5,0.108313956652206,formate,0.05,3
176,176,1,8,2018-09-21 19:15:00,720,0.0958971679210663,0.0958971679210663,2,0,2413,9,30.0211315155029,2.5,0.0994094053627467,formate,0.05,4
185,185,1,1,2018-09-21 19:30:00,720,0.113070994615555,0.113070994615555,2,0,2308,8,29.9229888916016,2.75,0.117020759860634,fructose,0.05,1
186,186,1,2,2018-09-21 19:30:00,720,0.111751228570938,0.111751228570938,2,0,2315,8,29.9248046875,2.75,0.115664237954116,fructose,0.05,2
187,187,1,3,2018-09-21 19:30:00,720,0.116338580846786,0.116338580846786,2,0,2303,8,29.9284381866455,2.75,0.120382112360854,fructose,0.05,3
188,188,1,4,2018-09-21 19:30:00,720,0.101122967898846,0.101122967898846,2,0,2388,8,29.9338912963867,2.75,0.104760187910489,fructose,0.05,4
189,189,1,5,2018-09-21 19:30:00,720,0.0929471030831337,0.0929471030831337,2,0,2429,7,29.9393444061279,2.75,0.0963909833060795,formate,0.05,1
190,190,1,6,2018-09-21 19:30:00,720,0.0926574766635895,0.0926574766635895,2,0,2430,8,29.9393444061279,2.75,0.0960947142561841,formate,0.05,2
191,191,1,7,2018-09-21 19:30:00,720,0.103300839662552,0.103300839662552,2,0,2368,7,29.9447956085205,2.75,0.106991957352168,formate,0.05,3
192,192,1,8,2018-09-21 19:30:00,720,0.0928368493914604,0.0928368493914604,2,0,2429,8,29.9502487182617,2.75,0.096278199620641,formate,0.05,4
201,201,1,1,2018-09-21 19:45:00,720,0.111186847090721,0.111186847090721,2,0,2311,1,30.1592655181885,3,0.11508432560654,fructose,0.05,1
202,202,1,2,2018-09-21 19:45:00,720,0.114394754171371,0.114394754171371,2,0,2294,1,30.1483612060547,3,0.118382020886207,fructose,0.05,2
203,203,1,3,2018-09-21 19:45:00,720,0.116527833044529,0.116527833044529,2,0,2295,1,30.1483612060547,3,0.120576920768189,fructose,0.05,3
204,204,1,4,2018-09-21 19:45:00,720,0.100758165121078,0.100758165121078,2,0,2383,1,30.1356372833252,3,0.104386470099305,fructose,0.05,4
205,205,1,5,2018-09-21 19:45:00,720,0.0908006653189659,0.0908006653189659,2,0,2435,1,30.1301860809326,3,0.0941955614070857,formate,0.05,1
206,206,1,6,2018-09-21 19:45:00,720,0.0905110612511635,0.0905110612511635,2,0,2435,1,30.1265506744385,3,0.0938993880628982,formate,0.05,2
207,207,1,7,2018-09-21 19:45:00,720,0.0985444113612175,0.0985444113612175,2,0,2388,1,30.1247329711914,3,0.10211925958421,formate,0.05,3
208,208,1,8,2018-09-21 19:45:00,720,0.0958971679210663,0.0958971679210663,2,0,2405,1,30.1247329711914,3,0.0994094053627467,formate,0.05,4
217,217,1,1,2018-09-21 20:00:00,720,0.111751228570938,0.111751228570938,2,0,2308,1,30.0574817657471,3.25,0.115664237954116,fructose,0.05,1
218,218,1,2,2018-09-21 20:00:00,720,0.111186847090721,0.111186847090721,2,0,2311,1,30.0483932495117,3.25,0.11508432560654,fructose,0.05,2
219,219,1,3,2018-09-21 20:00:00,720,0.117665246129036,0.117665246129036,2,0,2289,1,30.0429401397705,3.25,0.121748026780234,fructose,0.05,3
220,220,1,4,2018-09-21 20:00:00,720,0.101853489875793,0.101853489875793,2,0,2377,1,30.039306640625,3.25,0.105508657653775,fructose,0.05,4
221,221,1,5,2018-09-21 20:00:00,720,0.0891977921128273,0.0891977921128273,2,0,2444,1,30.039306640625,3.25,0.0925564293637912,formate,0.05,1
222,222,1,6,2018-09-21 20:00:00,720,0.0931957587599754,0.0931957587599754,2,0,2420,1,30.039306640625,3.25,0.0966453508964477,formate,0.05,2
223,223,1,7,2018-09-21 20:00:00,720,0.103484824299812,0.103484824299812,2,0,2361,1,30.039306640625,3.25,0.107180550438409,formate,0.05,3
224,224,1,8,2018-09-21 20:00:00,720,0.0935549810528755,0.0935549810528755,2,0,2418,1,30.039306640625,3.25,0.097012839998571,formate,0.05,4
233,233,1,1,2018-09-21 20:15:00,720,0.110623195767403,0.110623195767403,2,0,2314,1,29.9266204833984,3.5,0.114505272983469,fructose,0.05,1
234,234,1,2,2018-09-21 20:15:00,720,0.109685398638248,0.109685398638248,2,0,2319,1,29.9248046875,3.5,0.113542088985266,fructose,0.05,2
235,235,1,3,2018-09-21 20:15:00,720,0.118045024573803,0.118045024573803,2,0,2287,1,29.9248046875,3.5,0.122139171160608,fructose,0.05,3
236,236,1,4,2018-09-21 20:15:00,720,0.104420021176338,0.104420021176338,2,0,2363,1,29.9229888916016,3.5,0.108139311613828,fructose,0.05,4
237,237,1,5,2018-09-21 20:15:00,720,0.0879551768302917,0.0879551768302917,2,0,2451,1,29.9211730957031,3.5,0.091285851079488,formate,0.05,1
238,238,1,6,2018-09-21 20:15:00,720,0.0873111560940742,0.0873111560940742,2,0,2453,1,29.9193572998047,3.5,0.090627377590826,formate,0.05,2
239,239,1,7,2018-09-21 20:15:00,720,0.0976356491446495,0.0976356491446495,2,0,2393,1,29.9193572998047,3.5,0.101188852764549,formate,0.05,3
240,240,1,8,2018-09-21 20:15:00,720,0.0930162668228149,0.0930162668228149,2,0,2421,1,29.9193572998047,3.5,0.096461734977687,formate,0.05,4
249,249,1,1,2018-09-21 20:30:00,720,0.110810980200768,0.110810980200768,2,0,2313,1,30.0592956542969,3.75,0.114698176424949,fructose,0.05,1
250,250,1,2,2018-09-21 20:30:00,720,0.111374869942665,0.111374869942665,2,0,2310,1,30.0592956542969,3.75,0.11527751027279701,fructose,0.05,2
251,251,1,3,2018-09-21 20:30:00,720,0.116527833044529,0.116527833044529,2,0,2295,1,30.0556621551514,3.75,0.120576920768189,fructose,0.05,3
252,252,1,4,2018-09-21 20:30:00,720,0.10497197508812,0.10497197508812,2,0,2360,1,30.0502090454102,3.75,0.108705285107474,fructose,0.05,4
253,253,1,5,2018-09-21 20:30:00,720,0.0865393951535225,0.0865393951535225,2,0,2459,1,30.0465755462646,3.75,0.0898383257691088,formate,0.05,1
254,254,1,6,2018-09-21 20:30:00,720,0.0857200101017952,0.0857200101017952,2,0,2462,1,30.0465755462646,3.75,0.089000609438365,formate,0.05,2
255,255,1,7,2018-09-21 20:30:00,720,0.093839518725872,0.093839518725872,2,0,2414,1,30.0429401397705,3.75,0.0973039387500554,formate,0.05,3
256,256,1,8,2018-09-21 20:30:00,720,0.0906895250082016,0.0906895250082016,2,0,2434,1,30.0411243438721,3.75,0.0940818990142561,formate,0.05,4
265,265,1,1,2018-09-21 20:45:00,720,0.110623195767403,0.110623195767403,2,0,2314,1,30.0302200317383,4,0.114505272983469,fructose,0.05,1
266,266,1,2,2018-09-21 20:45:00,720,0.111374869942665,0.111374869942665,2,0,2310,1,30.0284023284912,4,0.11527751027279701,fructose,0.05,2
267,267,1,3,2018-09-21 20:45:00,720,0.116338580846786,0.116338580846786,2,0,2296,1,30.0265827178955,4,0.120382112360854,fructose,0.05,3
268,268,1,4,2018-09-21 20:45:00,720,0.106816910207272,0.106816910207272,2,0,2350,1,30.0265827178955,4,0.11059771109185,fructose,0.05,4
269,269,1,5,2018-09-21 20:45:00,720,0.0868929028511047,0.0868929028511047,2,0,2457,1,30.0284023284912,4,0.0901997501502343,formate,0.05,1
270,270,1,6,2018-09-21 20:45:00,720,0.0862497314810753,0.0862497314810753,2,0,2459,1,30.0338535308838,4,0.0895421790333227,formate,0.05,2
271,271,1,7,2018-09-21 20:45:00,720,0.0890070125460625,0.0890070125460625,2,0,2441,1,30.0338535308838,4,0.0923613491886138,formate,0.05,3
272,272,1,8,2018-09-21 20:45:00,720,0.0901543274521828,0.0901543274521828,2,0,2437,1,30.039306640625,4,0.0935345737406764,formate,0.05,4
281,281,1,1,2018-09-21 21:00:00,720,0.10987277328968,0.10987277328968,2,0,2318,1,29.875732421875,4.25,0.113734512582788,fructose,0.05,1
282,282,1,2,2018-09-21 21:00:00,720,0.108749620616436,0.108749620616436,2,0,2324,1,29.875732421875,4.25,0.112581267547632,fructose,0.05,2
283,283,1,3,2018-09-21 21:00:00,720,0.114638775587082,0.114638775587082,2,0,2305,1,29.875732421875,4.25,0.118633026408603,fructose,0.05,3
284,284,1,4,2018-09-21 21:00:00,720,0.107371926307678,0.107371926307678,2,0,2347,1,29.875732421875,4.25,0.111167210668227,fructose,0.05,4
285,285,1,5,2018-09-21 21:00:00,720,0.0840727835893631,0.0840727835893631,2,0,2473,1,29.875732421875,4.25,0.0873165796443169,formate,0.05,1
286,286,1,6,2018-09-21 21:00:00,720,0.0837831720709801,0.0837831720709801,2,0,2473,1,29.875732421875,4.25,0.0870205000284549,formate,0.05,2
287,287,1,7,2018-09-21 21:00:00,720,0.0915060266852379,0.0915060266852379,2,0,2427,1,29.875732421875,4.25,0.0949169601901661,formate,0.05,3
288,288,1,8,2018-09-21 21:00:00,720,0.0869570598006248,0.0869570598006248,2,0,2455,1,29.8775501251221,4.25,0.0902653444758966,formate,0.05,4
297,297,1,1,2018-09-21 21:15:00,720,0.111939497292042,0.111939497292042,2,0,2307,1,30.1629028320312,4.5,0.1158577122287,fructose,0.05,1
298,298,1,2,2018-09-21 21:15:00,720,0.110435456037521,0.110435456037521,2,0,2315,1,30.1792602539062,4.5,0.114312427407051,fructose,0.05,2
299,299,1,3,2018-09-21 21:15:00,720,0.113321296870708,0.113321296870708,2,0,2312,1,30.1937999725342,4.5,0.117278103679618,fructose,0.05,3
300,300,1,4,2018-09-21 21:15:00,720,0.106632068753242,0.106632068753242,2,0,2351,1,30.2010669708252,4.5,0.110408066685387,fructose,0.05,4
301,301,1,5,2018-09-21 21:15:00,720,0.083546057343483,0.083546057343483,2,0,2476,1,30.1992492675781,4.5,0.0867780894877813,formate,0.05,1
302,302,1,6,2018-09-21 21:15:00,720,0.0809812471270561,0.0809812471270561,2,0,2489,1,30.1992492675781,4.5,0.0841559246227551,formate,0.05,2
303,303,1,7,2018-09-21 21:15:00,720,0.0849324315786362,0.0849324315786362,2,0,2464,1,30.1919784545898,4.5,0.0881954291896645,formate,0.05,3
304,304,1,8,2018-09-21 21:15:00,720,0.0858965143561363,0.0858965143561363,2,0,2461,1,30.1792583465576,4.5,0.0891810605463404,formate,0.05,4
313,313,1,1,2018-09-21 21:30:00,720,0.112127892673016,0.112127892673016,2,0,2306,1,29.9538860321045,4.75,0.116051329144029,fructose,0.05,1
314,314,1,2,2018-09-21 21:30:00,720,0.10502652823925,0.10502652823925,2,0,2344,1,29.9520702362061,4.75,0.108761228508407,fructose,0.05,2
315,315,1,3,2018-09-21 21:30:00,720,0.114073663949966,0.114073663949966,2,0,2308,1,29.9520702362061,4.75,0.11805177478708,fructose,0.05,3
316,316,1,4,2018-09-21 21:30:00,720,0.110157646238804,0.110157646238804,2,0,2332,1,29.9538860321045,4.75,0.114027083949033,fructose,0.05,4
317,317,1,5,2018-09-21 21:30:00,720,0.0824944898486137,0.0824944898486137,2,0,2482,1,29.9557018280029,4.75,0.085703028202931,formate,0.05,1
318,318,1,6,2018-09-21 21:30:00,720,0.079239197075367,0.079239197075367,2,0,2499,1,29.9557018280029,4.75,0.0823747469157399,formate,0.05,2
319,319,1,7,2018-09-21 21:30:00,720,0.084051676094532,0.084051676094532,2,0,2469,1,29.9593353271484,4.75,0.0872950007405584,formate,0.05,3
320,320,1,8,2018-09-21 21:30:00,720,0.0862497314810753,0.0862497314810753,2,0,2459,1,29.9593353271484,4.75,0.0895421790333227,formate,0.05,4
329,329,1,1,2018-09-21 21:45:00,720,0.109685398638248,0.109685398638248,2,0,2319,1,29.8866424560547,5,0.113542088985266,fructose,0.05,1
330,330,1,2,2018-09-21 21:45:00,720,0.104841224849224,0.104841224849224,2,0,2345,1,29.8866424560547,5,0.108571206178291,fructose,0.05,2
331,331,1,3,2018-09-21 21:45:00,720,0.116149351000786,0.116149351000786,2,0,2297,1,29.8866424560547,5,0.12018734103218,fructose,0.05,3
332,332,1,4,2018-09-21 21:45:00,720,0.106077991425991,0.106077991425991,2,0,2354,1,29.8884582519531,5,0.109839652842249,fructose,0.05,4
333,333,1,5,2018-09-21 21:45:00,720,0.0802248045802116,0.0802248045802116,2,0,2495,1,29.8902740478516,5,0.0833825161260168,formate,0.05,1
334,334,1,6,2018-09-21 21:45:00,720,0.0790653750300407,0.0790653750300407,2,0,2500,1,29.8902740478516,5,0.0821970087092145,formate,0.05,2
335,335,1,7,2018-09-21 21:45:00,720,0.0835241079330444,0.0835241079330444,2,0,2472,1,29.8939075469971,5,0.086755649834622,formate,0.05,3
336,336,1,8,2018-09-21 21:45:00,720,0.0844864696264267,0.0844864696264267,2,0,2469,1,29.8975429534912,5,0.0877395051877482,formate,0.05,4
345,345,1,1,2018-09-21 22:00:00,720,0.10987277328968,0.10987277328968,2,0,2318,1,30.1519947052002,5.25,0.113734512582788,fructose,0.05,1
346,346,1,2,2018-09-21 22:00:00,720,0.103361494839191,0.103361494839191,2,0,2353,1,30.1501789093018,5.25,0.107054130838092,fructose,0.05,2
347,347,1,3,2018-09-21 22:00:00,720,0.114450342953205,0.114450342953205,2,0,2306,1,30.1429080963135,5.25,0.118439198698477,fructose,0.05,3
348,348,1,4,2018-09-21 22:00:00,720,0.109227068722248,0.109227068722248,2,0,2337,1,30.1320037841797,5.25,0.11307145765082,fructose,0.05,4
349,349,1,5,2018-09-21 22:00:00,720,0.0790075436234474,0.0790075436234474,2,0,2502,1,30.1283664703369,5.25,0.0821378738152933,formate,0.05,1
350,350,1,6,2018-09-21 22:00:00,720,0.0783707797527313,0.0783707797527313,2,0,2504,1,30.1283664703369,5.25,0.0814867379113596,formate,0.05,2
351,351,1,7,2018-09-21 22:00:00,720,0.0812452360987663,0.0812452360987663,2,0,2485,1,30.1283664703369,5.25,0.0844258273222088,formate,0.05,3
352,352,1,8,2018-09-21 22:00:00,720,0.0827303379774094,0.0827303379774094,2,0,2479,1,30.1301860809326,5.25,0.0859441472278202,formate,0.05,4
361,361,1,1,2018-09-21 22:15:00,720,0.109310835599899,0.109310835599899,2,0,2321,1,30.1120090484619,5.5,0.113157467678463,fructose,0.05,1
362,362,1,2,2018-09-21 22:15:00,720,0.10354620218277,0.10354620218277,2,0,2352,1,30.1101913452148,5.5,0.107243467697656,fructose,0.05,2
